HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen(12-28 23:36:04)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-28 23:36:04
End Time: 2025-12-29 01:16:09
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
23.106833,0.000000,0.091200,26.022143,0.000000,0.212800
19.663625,0.000000,0.121600,19.474750,0.000000,0.182400
18.940500,0.000000,0.091200,16.753571,0.000000,0.212800
19.857000,0.000000,0.091200,15.366167,0.000000,0.182400
18.948750,0.000000,0.091200,18.924929,0.000000,0.212800
35.766333,0.000000,0.091200,28.595833,0.000000,0.212800
36.860500,0.000000,0.060800,43.309286,0.000000,0.182400
30.949500,0.000000,0.152000,27.449929,0.000000,0.212800
28.382875,0.000000,0.091200,29.487500,0.000000,0.182400
23.334167,0.000000,0.091200,26.673714,0.000000,0.212800
17.554667,0.000000,0.121600,19.197750,0.000000,0.182400
21.863250,0.000000,0.091200,22.822643,0.000000,0.212800
18.019667,0.000000,0.091200,19.227929,0.000000,0.212800
16.724833,0.000000,0.121600,17.303667,0.000000,0.182400
21.425500,0.000000,0.091200,17.988071,0.000000,0.212800
15.863750,0.000000,0.121600,17.372667,0.000000,0.182400
24.216667,0.000000,0.060800,23.765500,0.000000,0.212800
21.102667,0.000000,0.121600,17.318917,0.000000,0.182400
24.124250,0.000000,0.091200,25.687429,0.000000,0.212800
27.562167,0.000000,0.091200,28.418714,0.000000,0.212800
23.839833,0.000000,0.121600,25.617500,0.000000,0.182400
20.041000,0.000000,0.091200,18.688714,0.000000,0.212800
21.417500,0.000000,0.091200,16.714500,0.000000,0.182400
21.937333,0.000000,0.121600,25.157286,0.000000,0.212800
30.521833,0.000000,0.060800,24.459250,0.000000,0.212800
30.387125,0.000000,0.121600,33.306071,0.000000,0.182400
16.523000,0.000000,0.121600,16.337286,0.000000,0.212800
17.737500,0.000000,0.091200,16.501583,0.000000,0.182400
21.243500,0.000000,0.091200,21.873071,0.000000,0.212800
16.133625,0.000000,0.121600,17.898000,0.000000,0.182400
17.512000,0.000000,0.091200,17.964286,0.000000,0.212800
