HoloWAN Recorder File (www.msytest.com)
 NetworkType: "Unknown"
test_name: "Xicen.(12-25 01:54:06)"
Destination: "172.30.153.236:8081"
Start Time: 2025-12-25 01:54:06
End Time: 2025-12-25 03:14:10
Interval(sec): 0.1
Packet Size(byte): 360
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
94.257667,0.000000,0.030400,86.860417,0.000000,0.212800
94.885667,0.000000,0.091200,97.182143,0.000000,0.182400
90.131500,0.000000,0.091200,95.467917,0.000000,0.212800
92.153333,0.000000,0.091200,85.712357,0.000000,0.212800
118.312000,0.000000,0.121600,112.647071,0.000000,0.182400
131.963500,0.000000,0.060800,129.151583,0.000000,0.212800
124.570375,0.000000,0.060800,133.239643,0.000000,0.182400
107.483333,0.000000,0.091200,107.095833,0.000000,0.212800
119.275333,0.000000,0.121600,110.765500,0.000000,0.182400
124.122125,0.000000,0.121600,123.907000,0.000000,0.212800
128.191833,0.000000,0.091200,127.242667,0.000000,0.212800
135.240333,0.000000,0.091200,132.335500,0.000000,0.182400
128.186333,0.000000,0.091200,131.985667,0.000000,0.212800
121.124875,0.000000,0.091200,117.680857,0.000000,0.182400
105.562333,0.000000,0.091200,112.903333,0.000000,0.212800
91.709667,0.000000,0.121600,98.297500,0.000000,0.182400
85.809750,0.000000,0.152000,85.588857,0.000000,0.212800
119.134500,0.000000,0.121600,108.180083,0.000000,0.212800
149.647833,0.000000,0.091200,138.228143,0.000000,0.182400
147.378500,0.000000,0.030400,152.589000,0.000000,0.212800
149.393000,0.000000,0.091200,147.483357,0.000000,0.212800
121.050667,0.000000,0.030400,127.740333,0.000000,0.182400
108.484833,0.000000,0.152000,113.246286,0.000000,0.212800
103.354750,0.000000,0.121600,100.774571,0.000000,0.182400
103.835500,0.000000,0.152000,104.077917,0.000000,0.212800
95.955667,0.000000,0.091200,98.803571,0.000000,0.182400
91.129000,0.000000,0.121600,94.659167,0.000000,0.212800
80.121875,0.000000,0.091200,78.311571,0.000000,0.182400
72.868000,0.000000,0.152000,76.575286,0.000000,0.212800
73.540333,0.000000,0.091200,78.057583,0.000000,0.182400
70.108375,0.000000,0.121600,66.953214,0.000000,0.212800
68.303000,0.000000,0.091200,66.246750,0.000000,0.212800
73.894167,0.000000,0.091200,79.059429,0.000000,0.182400
74.668250,0.000000,0.091200,68.714000,0.000000,0.212800
84.887000,0.000000,0.121600,84.275571,0.000000,0.212800
86.071333,0.000000,0.060800,86.802286,0.000000,0.182400
74.554667,0.000000,0.091200,74.430917,0.000000,0.212800
65.720000,0.000000,0.121600,69.063357,0.000000,0.182400
59.082833,0.000000,0.121600,65.884500,0.000000,0.212800
61.608833,0.000000,0.152000,62.926214,0.000000,0.182400
95.726250,0.000000,0.060800,64.959583,0.000000,0.212800
80.007167,0.000000,0.091200,90.246286,0.000000,0.152000
44.322000,0.000000,0.000000,60.573929,0.000000,0.243200
18.329333,0.000000,0.304000,23.084250,0.000000,0.212800
13.948625,0.000000,0.091200,14.264571,0.000000,0.182400
14.681167,0.000000,0.121600,13.938417,0.000000,0.212800
16.232500,0.000000,0.091200,13.784714,0.000000,0.182400
16.662375,0.000000,0.091200,19.458417,0.000000,0.212800
22.167667,0.000000,0.091200,17.399786,0.000000,0.212800
19.613500,0.000000,0.121600,18.406143,0.000000,0.182400
20.508667,0.000000,0.091200,27.637167,0.000000,0.212800
18.510875,0.000000,0.091200,18.946571,0.000000,0.182400
23.371167,0.000000,0.091200,15.924083,0.000000,0.212800
26.008000,0.000000,0.121600,28.863000,0.000000,0.182400
22.544750,0.000000,0.091200,23.974667,0.000000,0.212800
24.389167,0.000000,0.091200,23.154357,0.000000,0.212800
