HoloWAN Recorder File (www.msytest.com)
Operator: "中国电信" NetworkType: "Unknown" SignalStrength: -115(dbm)
test_name: "xicen(01-17 21:59:55)"
Destination: "172.30.153.236:8081"
Start Time: 2026-01-17 21:59:55
End Time: 2026-01-17 23:39:59
Interval(sec): 0.1
Packet Size(byte): 500
Loss Average: 10
Enable Reordering: True
Contents: Delay1(ms),Loss1(%),Bandwidth1(Mbps),Delay2(ms),Loss2(%),Bandwidth2(Mbps)
Switch: 1,1,1,1,1,1
------------------------------------------------
18.53,0.00,0.124800,18.53,0.00,0.208000
17.12,0.00,0.124800,17.12,0.00,0.208000
19.02,0.00,0.083200,19.02,0.00,0.208000
29.69,33.33,0.083200,29.69,0.00,0.166400
15.27,0.00,0.124800,15.27,0.00,0.208000
24.82,0.00,0.083200,24.82,0.00,0.208000
15.85,33.33,0.083200,15.85,0.00,0.208000
17.25,0.00,0.083200,17.25,20.00,0.166400
21.22,33.33,0.083200,21.22,0.00,0.208000
17.33,50.00,0.041600,17.33,0.00,0.208000
22.03,0.00,0.083200,22.03,0.00,0.208000
16.58,0.00,0.166400,16.58,0.00,0.208000
19.09,0.00,0.166400,19.09,0.00,0.208000
25.37,33.33,0.083200,25.37,0.00,0.166400
14.77,0.00,0.124800,14.77,0.00,0.208000
25.69,0.00,0.083200,25.69,0.00,0.208000
17.85,0.00,0.124800,17.85,0.00,0.208000
68.91,0.00,0.083200,68.91,0.00,0.208000
68.91,0.00,0.124800,68.91,0.00,0.166400
27.37,0.00,0.083200,27.37,0.00,0.208000
21.14,0.00,0.083200,21.14,0.00,0.208000
19.31,0.00,0.124800,19.31,0.00,0.208000
15.03,0.00,0.083200,15.03,0.00,0.208000
16.89,33.33,0.083200,16.89,0.00,0.166400
15.47,50.00,0.041600,15.47,0.00,0.208000
25.02,66.67,0.041600,25.02,0.00,0.208000
14.94,0.00,0.124800,14.94,0.00,0.208000
29.32,0.00,0.208000,29.32,0.00,0.208000
17.02,33.33,0.083200,17.02,0.00,0.208000
16.82,0.00,0.083200,16.82,0.00,0.166400
15.52,0.00,0.124800,15.52,0.00,0.208000
17.08,0.00,0.124800,17.08,0.00,0.208000
37.59,0.00,0.083200,37.59,0.00,0.208000
31.47,0.00,0.124800,31.47,0.00,0.208000
26.97,50.00,0.041600,26.97,0.00,0.166400
24.78,0.00,0.124800,24.78,0.00,0.208000
17.30,0.00,0.124800,17.30,0.00,0.208000
26.27,0.00,0.083200,26.27,0.00,0.208000
21.47,33.33,0.083200,21.47,0.00,0.208000
16.76,0.00,0.124800,16.76,0.00,0.166400
14.86,33.33,0.083200,14.86,0.00,0.208000
17.15,0.00,0.124800,17.15,0.00,0.208000
20.97,0.00,0.083200,20.97,0.00,0.208000
25.00,33.33,0.083200,25.00,0.00,0.208000
15.77,0.00,0.083200,15.77,0.00,0.166400
17.23,0.00,0.124800,17.23,0.00,0.208000
16.46,0.00,0.124800,16.46,0.00,0.208000
16.43,0.00,0.083200,16.43,0.00,0.208000
19.01,33.33,0.083200,19.01,0.00,0.208000
23.92,0.00,0.083200,23.92,0.00,0.166400
17.40,33.33,0.083200,17.40,0.00,0.208000
16.94,0.00,0.083200,16.94,0.00,0.208000
16.58,0.00,0.166400,16.58,0.00,0.208000
24.88,33.33,0.083200,24.88,0.00,0.208000
